15,1,1,"Every few months I get a McDonald's craving. Just came here for a quick fix. The fries were perfectly cooked and really, that's the most important craving to satisfy. The filet-o-fish party was smaller than I remember but I think that's a corporate problem not this particular franchise. Management and staff operated efficiently during a busy lunch hour and waited only 5 min for my food. One of the better locations I've been to."
16,2,2,"Place is dirty, customer service is non existence, bad food, slow service, the list goes on and on.. You get the idea. It's just a dump overall.. Stay away."
17,2,2,This place is bad service and cashiers always have attitude. Always give you a dirty look.
18,2,2,The food is horrible.  It is worse than at other McDonald's stores.The bread they use is always stale. The service is lousy.. The management is rude.
19,1,1,Can't find fault with my visit here. Service was good; not a long wait. The place was being kept clean. And my burger (the new bacon club) even came out looking like the picture. That hardly ever happens!
20,2,2,"i would give it 0 stars if i could. ige been to alot of mickey ds and this is the worse forget bad service im from ny i can deal with that. lets talk about the hashbrown they threw into the bag with no wrapper, and the chicken nuggets i got that had pieces of hard white plastic in all of them??!! wtf it's not like i hard high expectations for mcdonald's but at least usually it's edible and not gross and seemingly unsanitary. this place need some serious help jesus."
22,2,2,"Not a frequent McDonald's visitor, I hadn't been in one in years. This McDonald's was PACKED. The seating and restrooms were on the second floor, but getting to the stairs was like swimming up current. The hallway space was way too small and workers were unfriendly, busting their way through first.Food was the same anywhere else, the main reasoning behind my review was the atmosphere."
21,1,1,Needed breakfast working the 6am to 2pm shift. And was in the mood for sausage egg mc muffin. I haven't been in McDonald's in years. So I ordered a few mc muffins and hash browns.Order came out fast and was on my way. I had other choices for breakfast nearby but couldn't deny my mickie d craving.
2,2,2,"I've been to a lot of restaurants and this has to be the absolute worst. From the staff with no hairnets on and straggles of hair everywhere to the overflowing trash that greets you as soon as you come in, this place needs to be condemned. It's disgusting. The workers said the bathroom was out of order yet there was no sign stating such. The worker then said someone keeps taking it off and unlocked the restroom for me to use anything and it looked like ""American Horror Story: McDonald's"". They had a bunch of staff in the back yet no one seemed to have cleaned the bathroom or surrounding areas since the night before. It was deplorable. And then they had the audacity to smart to sell yesterday's apple pie to me! That thing was harder than the economy! The health department need to be here ASAP! And the workers are lazy as hell."
10,2,2,"SUCH bad service. It's a McDonald's so the food is as you can expect but out of all the McDonald's I've been to, this has the worst service I've seen which sucks since this is the one I live closest to.The interior is pretty clean and looks nice, which would have made my rating decent if not for the rude af cashiers. This wasn't limited to a single instance; I have been there multiple times and the cashiers were almost always incredible offensive, rushing you or calling you stupid or blind when you ask for clarification on the menu or drinks.Furthermore, the store always seems to be out. The ice cream machines are almost constantly broken and one memorable time, I was trying to buy drinks and almost everything was out (this lead to me asking what exactly there was and the cashier calling me blind, as mentioned above). There was another time where a cashier was yelling at an old man who was struggling to order. Yep, that made my opinion of this place go wayyy down.P.S. don't try to use the McDonald's app coupons at this place; the cashiers won't wait for you to show them the bar codes and when you do manage to scan it, they give you really judgey looks."
24,2,2,The McDonald's here is a total scam. Don't visit here. Outside it advertised that there was a student discount but I never got it even with my student ID. Then I gave the lady $15 on my $14 order and she said that I only gave her $14. I am appalled that she can't do math correctly. Either she can't do math or she just wanted to steal $1 from me. She didn't give me back change even though I demanded it. I even told her to check the security camera. She kept insisting that I gave her $14. That's so disgusting. She also gave me burnt chicken nuggets. Seriously this place is a scam and a total waste of time and money.
4,2,2,"This McDonald's a couple years ago, that African American (He's like a Teenager) messed up my order for no reason, I hate this McDonald's so much! Long time never been to that 213 Madison St because I've avoided this McDonald's a lot of time. I am going to have another review when I went to this McDonald's Again and see how good it is."
25,2,2,"This McDonald's at 52 Fulton Street, NYC is closed. The sign on front door says they couldn't afford the new rent increase."
23,2,2,"Worst I've been to. The staff is rude and do not listen, unapologetically take orders with attitude. The place is filthy. Garbage everywhere. The food was old and I am so mad I took it to go but I trusted it would be fresh, not sure why. My fries, even after asking for no salt on them, were not made fresh. The more expensive than in other boroughs fillet o fish was old and tasted like it had been sitting a while. The manger seems to be doing the work and they seem to be cleaning the tables with dirty rags that smell like old dirty mops."
26,2,2,"Just walked in right now. This store is 24 hours to serve customers and I just got rejected saying their closed. If the store is ""closed"" they should locked their doors and change your dining hours."
27,2,2,"I came here during my lunch break at work - meaning I am already short for time and given that this place is called ""fast food"" of course, I expect FAST service. That was the last thing I got on top of all of the problems that I encountered. It is safe to say that I probably won't be visiting this location anytime soon because while the food was good (the only reason this is a 2-star rating and not a 1-star) their customer service is repulsive.I visited at 12:30PM and since it is the lunch hour everywhere, you expect them to be fully staffed at this McDonalds and be working the register. They were holding up the line because they were arguing with another customer because of her preferred choice of payment!!! Not having the money to pay is one thing but choosing to pay with cash in exact change is another and at the end of the day, money is money.They ended up taking what she had (finally) and kept it moving. After 15 minutes of waiting in line to order and another 10 minutes to get my food, my lunch break was over and I ate my burger during my walk back to work."
28,2,2,"""No packets of mayonnaise or relish"" (Lies)Shitty overpriced McDonalds near Wall Street. Bad food, high price. Walk 0.5 miles to anywhere for better food.Assholes know they have this neighborhood by their balls for late-night eats. Overcharge and undersupply."
29,2,2,"After a long night of watching Michigan sports (WOLVERINES!) I really wanted a McFlurry. The person behind the counter said the machine was broke, but there were people eating soft serve so I think he was lying."
30,2,2,Do yourself a favor.....if you're like me and just love Brummer king fast food every once in a blue moon NEVER walk into this location. It's up the street for me and one day I decided to do the 4 minute walk instead of ordering and that did it for me. The staff is disgustingly rude.  The place is visibly dirty. I regret it. It may have ruined Burger King for me all together. Let alone my once a month cheat meal. I don't get it....I thought fast food employees were being paid $15 an hour now....shouldn't they care a little more? I know...it's just Burger King and I shouldn't expect much.
31,2,2,I came here for a quick hot chocolate before my interview. There was no lines but the service was slow and rude. There were a bunch of people who was just loitering there which made it hard to get a seat. I was able to grab a seat to enjoy the rest of my beverage but I had to wipe it down because it was filthy.
32,2,2,"Wtf??? I work around the corner and have attempted to order here several times. A) they never, NEVER AHAVE McFlurrys. B) I can't eat pork or red meat. Every other time I have asked for a hash brown, instead of a sausage, EVERY OTHER MCDONALDS has said yes. This has been the only place that won't accommodate people who don't eat sausage. As earlier stated, I work around the corner. This place would legit get my business a minimum of two times a week, if it wasn't for their AWFUL customer service."
33,2,2,This McDonald's is worst even if I love fast food they got my order wrong and called my obese father fat which is very turnings for him
34,2,2,Unfortunately All of employees are just idiots.They said $5 and $4.79 are same. They could not understand there is $0.21 differences.
35,2,2,"The absolute worst McDonald's in existence. Slowest service, stale/poorly cooked food and probably the lowest of the low staff. I avoid this place like the plague most of the time."
37,2,2,"Visited on Thurs, 5/3/18 around 4:45pm: worst experience for the first time at this fast food restaurant. The front counter lady who attended my order had serious attitude problem towards her CUSTOMER, by the way, I am a Chinese.  I hope she has no racial issues.  I don't know asking questions could be offensive and she showed no effort to offer help or further clarification in answering my queries.  On the other hand, she acted arrogant throughout the transaction.  I wonder did someone complain about this lady before me.  Looks like the staff in need of an in-depth-training and they require awareness about what FUNDAMENTAL CUSTOMER SERVICE is in order to maintain good reputation of McDonald's."
38,2,2,"I can't really avoid this place when I need a fast food fix, since it's the only McDonald's close to me, but the service and constant product malfunctions are a real turn off. I've been to this location 4 times and every single time there was something wrong.1. The payment processing machines were broken so they weren't accepting card at the time. (okay it happens)2. They weren't serving any McFlurries, Shakes, Ice cream, apple pies, or any other desserts.3. They took 30 minutes to make a batch of french fries.4. All of the seating areas were covered in trash and half eaten food.I mean, I'm not sure how much of this is due to the manager of the restaurant or a failure in supply chain logistics, but how can you have a restaurant that never serves a full menu?"
39,2,2,"They had absolutely horrible service it was the worst I've ever seen. The food took forever to get out and it was ridiculous I'll slow it took, it took like 20 minutes. It was like they knew how to do nothing."
40,3,3,Cool stuff hamburger guy texting with his latex gloves still on . The bread was very stale but the fries were surprisingly delectable.   The owner of this McDonald's really needs to do some surprise visits and a refresher at hamburger university.
41,3,3,"It's hit or miss. Sometimes the staff actually cares enough to make food quickly and sometimes they could not care less. Also, the crowd can get weird in here but I can't really blame McDonalds for that lol. Long as there's not too many people waiting for food already inside you have a good shot at getting decent service. It's mcdonalds, whatever I'll be back anyways."
43,3,3,The lunch crunch wasn't bad at all.  Very short wait for Shamrock shake
42,2,2,"This has got to be the most disgusting McDonald's I have ever patronized! I went to visit my husband at Columbia Presbyterian after surgery and he requested fries late in the night. We ended up tossing half of the order! The food was cold and stale like it had been sitting for hours. My burger tasted like old oil and the fried were limp, cold and dry. Too bad my order was to go or I would have argued for a damn refund! I wondered why I got my order so fast on a late night. What a horror! I will never... Repeat never... Eat here again! The cashier was carrying on a conversation and looked at me like I stole her puppy when I stood there waiting to be served. You also have to deal with homeless people harassing you for money because they opened the door for you. (Nothing against them but I'm hungry too!) My hubby and I did swear we were going to boycott McDonald's because the one in our neighborhood had fallen completely off (despite remodeling). I will be satisfying my late night cravings elsewhere from now on."
44,2,2,"I used to come here years ago and still come once in a while to this day. The place is cleaner but has a lot of wasted space even pre covid. Right now I'm surprised they haven't installed kiosks as the lines to place orders and pickup orders are very slow. The advertise using the McDonald's app to get deals and free delivery but the deals only work for pickup and the free delivery isn't free, the delivery opens up ubereats and you have to finish your order through ubereats."
45,1,1,It's McDonald's I mean if you're can get your food in time and it's not cold you're in good shape. Has worked with covid guidelines and is pretty fast. Works well with the app.
46,1,1,It always takes me back to a place where I remember I was concentrated on having fun (winter sports). I love their breakfast menu. And their price is so reasonable especially during the pandemic.Their hash browns haven't changed a bit. And that's why I like it.
49,1,1,"I was impressed that they were offering the same sales deals as the other McDonald locations in Brooklyn. From previous experiences many of them do NOT have the same sales. Plus, they are very up to date in Art all over the store- beautiful. The service was pleasant and the order took no time. Of course, my coffee was not the way that I requested, but I was able to fix it on my own. Fresh pot kept me silent. I'll probably revisit due to how close it is to my job and the fast service. I'm not sure if they have lunch specials too. Clean, fast service, clean restrooms and I'm a happy helper"
48,2,2,"Avoid this place at night, crime central, mentally ill, homeless.   Police called regularly."
50,2,2,"This McDonald's is just weird.The lines are unorganized and it feels a little bit like a madhouse in there. Maybe it's the random lady dancing like she's having a seizure in the middle of the store with her eyes half closed and rolling back. You know she's dancing though because her voodoo-seizure dance is on beat to the song they're playing. Maybe it's the creepy dude standing in the corner talking to himself and half yelling at other customers. It doesn't help that it's kind of dark in there adding to that creepy mood. To top it off, I braved the crazy all for the fries-- which were piping hot but were under fried and limp. Go for the crazy but not for the food."
51,1,1,"I have been to this location a few times during my New York City trips.  My visits here have been mostly during the after midnight hours, but I have visited here a couple times before midnight.  I find this McDonald's location to rank on the top half of my list of fast food restaurants in Manhattan.This location is unique from most other McDonald's in Manhattan because of its interior designs.  First, the inside has two floors, which is convenient, considering the high traffic in the area.  This makes me feel less overwhelmed with other customers rushing for their food, like a couple other McDonald's in Manhattan.  The after-midnight hours are less chaotic.  Second, the paintings and the photos of parts of Manhattan give the inside a more interesting flare.  These include parks, buildings, and street signs.  I never expected any McDonald's to have such an artsy feel to it.  This is refreshing because most other McDonald's that I have frequented feel bland.  This McDonald's does not.The employees seem to maintain the appearance well.  The inside looks cleaner during their after-midnight hours than any other time.  I do not expect the inside to look sparkling clean when there is a high level of traffic.  However, even during such times, the leftover food and particles left behind by the previous customers have never felt excessive.  Therefore, I have always felt comfortable walking and dining in here.The employees have consistently been friendly.  I have seen this friendliness to other patrons that I have observed.  They also seem to carry themselves well during their busy hours.  They are always quick and patient with customers.  This is a great quality to have, considering some Manhattan fast food restaurants do not have this consistency in customer service.  I deducted one star because sometimes, the wait times for my food have been excessive.  I understand that a high level of traffic also wants their food, but I have seen this long wait during their slow times also.  This could use some improving.  Otherwise, the food has always come to me hot and fresh, and it tastes delicious.  I usually order the cheeseburger or the quarter pounder meal.  I have been satisfied with both.When I am in this part of Manhattan and in the mood for a quick bite to eat, I will continue keeping this location in mind.  I will likely continue favoring the after-midnight hours over any other time of the day.  I feel like this is when I receive the best overall service."
52,1,1,"I love coming here after a long and tiring day, just so I can grab a quick snack. The location is pretty unique and a bit different from the MANY Mcdonalds I've been to. I think that the employees are able to keep up a good environment and they were able to keep it nice. The food was just like every other Mcdonalds I've been too nothing different and nothing special. I appreciate what they do because their service serves up to their name, which is ""fast food"". Overall, it's a good place to get a quick snack after tiring days of work!"
53,2,2,"I rarely eat at McDonalds or fast food first off. Things that annoy me at this particular location - the homeless at any point of the day try to open the doors for you and beg for tips and get angry if you don't tip them when they open the door. I don't even have to go in to eat to notice this going on when I'm walking around on my lunch break. I came in with a friend the other day because we were being cheap and I didn't feel like googling where there was food for under $10 in the area. I opted for naturally their happy meal which has totally changed since I was a kid. Or even 8 or 9 years ago. First off, the happy meal should have been on their $1/2/3 menu. It came out to like $4 - cry me a river. Holy *hit the kid's sized fries are like . . . . I don't even have words I was so dumbfounded. I think I got like 4 french fries in my cardboard box. Cheeseburger - two thumbs up. I should have just ordered that and effed my Little Bo Peep toy because what is she going to do aside from rot on my shelf till I give it to some kid? Option of a side of apples or go-gurt. What are you doing to me? After being dazed and confused on this new to me addition, I obviously went with gogurt because I can get unnatural tasting browned apples from the homeless people opening the doors. Maybe, this is more of a complaint with McDonalds in itself. I was confused on the soft beverage options because I'm used to soda fountains being out in the open for you to pour yourself so he just gave me a regular coke without asking me what I wanted. I don't like soda. Would have been nice to know my drink options. Four-year olds are lamenting everywhere. The sauce also isn't left out. But I think McDonalds did away with that years ago. There's nothing that devastates me more than when I can't just get an extra ketchup packet or ranch or sweet and sour sauce without being judged as a criminal. The most exciting part of my meal was my toy and the Stroopwafel McFlurry. Sweet jesus. So a new mcflurry or the shamrock shake is pretty much the only reason why I want to go to McDonalds for the record. But it was one of the most magical things I've put in my mouth since the Rollo McFlurry. Please for the love of god bring this back, Mickey D's. Okay, after having an interesting conversation about Bradley Cooper and Lady Gaga and Tonya Harding with possibly another homeless man, I tried my friend's bacon and cheese fries. Two thumbs up. The portion size again is ridiculously small. Some people don't have problems with obesity in America. This makes me all really quite sad. The cheese sauce kind of tasted surprisingly good but the bacon tasted like bacon bits that you get out of a jar. I don't think I'd add bacon to anything from here period. Overall, it gets the job done. I felt uncomfortable and weirdly full after a very tiny meal which also makes me question what the hell I'm eating. Anyway, I've been to much better locations. Even Union Square does a better job at crowd control in their hub."
54,2,2,"McDonald's uses cruel practices for their chickens. This is not a ' happy meal'. These chickens are kept in battery cages and not even allowed to walk due to the amount of growth hormones they are fed. They are abused disgustingly.  If you want to read more about McDonald's cruel practices, look at this site: foodrevolution.org/blog/…  imnotlovinit.com"
55,2,2,"The front door at this McDonald's is under the control of aggressive vagrants, who act as if they own the place. They open and close the door, looking for tips.This is a borderline threatening practice, and don't be surprised if there is an incident. The vagrants are on friendly terms with the employees who come and go, so, amazingly, it looks as thought the practice is condoned there."
58,2,2,Don't expect much from McDonald's in terms of service or even food options. Only expect it to be cooked ...my food was not. Long story short.
56,2,2,Don't even bother coming here. They only serve fries at about 1 AM and later. They didn't even to help us and give us what we wanted. We weren't the only people in the restaurant trying to order food. Very poor management.
59,2,2,"Construction on sidewalk, rude employees. I asked for BBQ Sauce for my nuggets and the guys hands me one. Really ?  I asked for more and  when I said thanks I get ignored. If you don't like your job then stay in school and get another one."
60,2,2,Terrible service. Employees do not greet or speak to costumers. Open 24 hours but every time I've been here there was nothing ready. Manager didn't even greet costumers to let them know what was going on. I stood at the register for 20 minutes before anyone said anything. Ended up leaving with no breakfast before work.
61,2,1,"Since I go to school near this McDonald's, I've visited quite often. I myself never had an issue with them since they're typically in a decent mood and the ice cream machine is always working. However, about a week ago, I went alone to grab a quick bite, and while waiting for my meal, one of the managers started to compliment me. I had my earphones on so I smiled and awkwardly said ""thank you"", hoping he'd take a hint. I sat down on one of the tables, and during my 15 minutes there, he had come up to me twice to keep flirting with me. Each time, I kept my earphones on, awkwardly giggled and kept eating. However, it was such an uncomfortable experience, that I'm not eating at the McDonald's for a while - not alone at least. I rather just take the 10-minute​ walk to a nearby McDonald's that's actually nicer and no one makes me feel uncomfortable."
63,2,2,Horrible service. The manager who walks around with AirPods in is disrespectful and hits on woman... completely unacceptable...
62,2,2,"I used the mcdonalds app to place a mobile order but when I went to the restaurant to pick it up they ""couldn't find"" the order in the system and refused to give me my food or a refund."
64,1,1,A VERY BUSY McDsThey are fast!A well run store in a very busy part of the city.I am on a diet so I have my order made without mayo etc and it comes out quick with no hassle
65,2,2,"There wasn't a single table available.  What happened to good manners from.the customers. I recently just came back from the great state of Louisiana where as a women, there would always be a man willing to give up his seat for me. Not at this establishment. My feelings were hurt"
66,1,1,"I'd go here over the other nearby McD's as it is spacious; there are two floors. Good place to stop in after all the walking around FiDi, WTC, Wall Street, etc.They have a large TV display of orders as they're fulfilled, which is a first for me.Note we missed the DJ that plays here, mentioned in other reviews."
67,2,2,"They charge me McChicken for $2.49 that usually sell for $1 at other McDonald. When I ask them why $2.49, she said that is the price at this location. It was a rip-off."
68,2,2,Nasty Management.  I placed a mobile order. When i went to pick it up i realized the sandwich  i ordered wasnt in the bag. It was a dried up hamburger i stead. When the manager wa as  asked to assist with the order he became nasty and disrespectful.  I told him customers should be respected if they are being respectful he became event more out of line. I told him to cancel the order i didnt want anything from that McDonalds.   Nasty disrespectful!
69,2,2,"I feel bad for the people who work here.  There is clearly poor management.  Tonight the only person on the register was also making the drinks and the two people bagging the food were also making it.  I did a mobile order for 2 Iced teas, and I've been waiting for a half an hour."
71,1,1,No other options in this area for a breakfast except Pret A Manger. Hubby wanted something basic so we ended up here. Clean establishment and friendly workers. The space is 2 levels so you have plenty sit in options. It served is purpose for a morning pick me up.
72,3,3,This is the McDonalds that was on some TV show downtown.  A bit pimped out and usually has quite a few bums in front.  Service is adequate and my hash brown was perfectly cooked.  Bathroom is gross.
73,2,1,Took me about 27 minutes to get my bacon buffalo crispy chicken on a cold sandwich holder with no type of salf on the fries.
74,3,3,I frequent this restaurant a lot the one near the seaport is a lot cleaner and updated...this place needs a renovation. The food tastes like any other McDonald's. They are just to slow at night. Oh and did I say it need to be CLEANED UP.
75,2,2,This is median  fries?!  And their ketchup were always dirty....! I wish I can give this McDonal-1 star!
76,1,1,"This place gets 4 stars based on its comparison with OTHER McDonald's. It's standard fare, but the place is like a dressed up, fancy version! With live music! Pretty funny and random. It's also open 24/7. Last time I walked by it looked like it was closed for renovations. I hope they make it even grander! hahaha."
77,2,2,"Just too touristy for me.I always get an uneasy feeling when I walk into this McDonalds, and most recently, the noise from the McCafe blender was as loud as a Jet Engine.No lie, I couldn't hear the counter person because of the decibel level of this thing.   I've been in other McDonalds that have the McCafe set up, and none of them are this loud.  Change that thing out!  It's disturbing and annoying."
80,3,3,"For a McDonald's, this is a pretty nice one.Yes this is the Fancy McDonald's I've seen featured on Food Network and Travel Channel.I was a bit worried because I read some of the yelp reviews didn't mention the piano player or waiter service.On 12/5/2010, I took my boo here after we checked out the Museum of the American Indian.  I wanted to have a cheap date, so the golden arches is a destination in my itinerary. However, it was a bit out of my price range. Everything was about 30% more expensive than other McDonalds than I've seen.   A small hot chocolate was about $2.40!  Did inflation go up that fast while we were sleeping?   We declined to eat here because of the Disneyworld style pricing and we just sat here to warm ourselves before heading over to Chinatown.Things of note in case you wanted to know if this is still the Fancy McDonald's:There was no doormanThere was no table serviceThere was a piano playing lady upstairsThe employees wore fancy hats and uniformsThe prices match the ambienceThe ketchup packets are laid out kinda fancy in a display for your use vs a bin"
79,1,1,"Great food and service as well. The counter help was fast and swift on taking or order, and the behind the scenes people made it all come together in a few minutes."
78,2,2,terrible busy. very small restroom. Do not go here if you can prevent it.Bathroom line takes much longer than food.
82,2,2,"No outlets upstairs, the bathroom downstairs was restricted to handicapped individuals, the upstairs was packed and they refused to open up the remaining 75% of the seating available. What's the point of restricting seating and forcing people to stand when you have 10 more tables available? Guys restroom had one urinal so there was a line. Overall they have a poor setup that reflects they want people to buy food and leave."
81,2,2,Yeah this is by far the worst McDonald's I've ever been to in my life . Wait 20 mins on the line for them to say cash only instead of having a sign up saying it where I wouldn't have to wait on line and would know to leave . Says 20 mins to fix system takes about 25 mins to do so. Waited almost a hr for 2 mcmuffins . While waiting the store allows a cracked out guy walking around talking to himself bugging out while another person is doped out passed out on his box of Dunkin donuts and next to him is a guy coming down from coke drinking a coffee staring at everyone . Then as eating a homeless drug addict comes in and asks to buy her food all strung out . I didn't obviously but my friend fell for her shit and did . Then as I'm about to leave the crackhead guy bums a cigarette off me so didn't want to offend a crackhead and have him bug so gave him one . Never going there again. Place can suck a fat chod!!!
83,1,1,"I never thought I would review McDonalds.  5 stars for the service! I have been to real terrible ones where the service sux, and others where they would charge you for additional sauces.  The hiring manager must have a good eye and ear for ratchet candidates- every worker here is really nice. 5 stars"
84,2,3,McDonald's is McDonald's really but this place has the unique difference of having a live person playing music on a piano in the restaurant.  What I really didn't like about this location is that seating is terrible (at least when I visited).  They have 2 floors of seating with maybe a dozen seats on each floor but they are in an area with massive tourism so seating was non-existent when I visited.
85,1,2,"Yes, I am reviewing a McDonald's.. stop your judgments!  I come here basically every morning for an iced coffee because there aren't many alternatives along the way to my office and the iced coffee in our cafeteria bites the big one.  The lines are long, but they move pretty quickly.  Large iced coffee and a yogurt parfait for under $5?  Don't mind if I do!  My only qualm that may be slightly irrelevant, but I would like to complain about it nevertheless.  There is this ridiculous ""homeless"" guy that has been sitting outside for the last 2 months - he looks pretty clean and I've noticed his New Balances have changed twice.. you don't seem too poor to me, sir.  Also, you seem to be punctual enough every morning to show up outside Micky D's for extra cashola, so go get a job..kthx."
86,1,1,"When I worked downtown, for the most part this is where I would eat lunch. For me, it was the place to be seen. You got the stock ticker working, since Wall Street is right there. You got the Mickey D's version of Liberace, playing to his heart's content as you're downing a Royale with Cheese (and why Liberace never found a wife to support him I will never know. Same goes for RIchard Simmons). You even got the McDonald's Gift Shop on  the second floor (yes, a McDonald's with multiple floors) where you can buy a mini-Statue of Liberty with the McDonald's logo on it. Better yet, for cheapskates such as myself, the Dollar Menu is in full effect. I'm Loving it (especially if it's a dollar)."
89,2,1,Went there today. There was no fries & they don't even try! What's so good about the renovation if there's no fries? Gonna go to the one on Fulton instead
88,1,1,This place is amazing and one of a kind.There is a woman playing the piano and singing. The staff is wearing cool french style hats. Everyone was very nice. Check out upstairs too!A must see Mcds if you are in the area!
90,2,2,"Jesus, this place is worse.  First, the cashiers leave a lot to be desired in the ""basic intelligence"" arena.  I'm not even talking intelligent -- I'm talking proof of brain function.  I had to give my order about three times, which normally wouldn't be that big of a deal, but the order was so wrong even after going over it three times.My husband and I ordered two hash browns, an egg and cheese on a biscuit, and an egg, cheese and sausage on a biscuit, with an iced mocha for fun.  We got an egg and cheese, one hash brown, a biscuit with sausage and bacon (no egg, no cheese) and a cup of milk.  Seriously, a cup of milk.  I don't get it."
91,1,1,This mcdonalds is super busy but you get live pianoist that performs upstair while you are resting your tired feet from shopping at Century 21. Another good thing about this place are the free restrooms for girls and boys that moves ten time faster than starbucks restrooms. Totally recommend this place if you are in the area =)
93,2,2,"Probably one of the biggest and fanciest McDonald's I've ever been in, but it's all for show. The staff there is incredibly ghetto, loud, slow to take your order, and even slower to serve you. There is one particular female server there (very butch and usually yelling), who actually got into a fight with a customer who came in and wanted to use the bathroom because of something he did to her girlfriend outside work that resulted in a fight then as well. It was all just so trashy and obnoxious. I mean, yes, it's a McDonald's, but that doesn't mean customers should be subject to the...I'm not even sure what to call it, that is going on at this McDonald's. The floor and tables are ALWAYS very dirty. (Note: I came back a 2nd time with a friend, and the same girl was there, yelling really loudly. The rest of the employees seemed to be doing NOTHING. Literally standing there and doing NOTHING, and the place was a straight up mess). There is an upstairs, but you are not allowed up there (it's like, what's the f*cking point of having it then?).  I would recommend staying away from this place unless you have very low standards in atmosphere, customer service, and hygiene."
94,3,3,The only thing that makes this McDonalds different from other mcds is the piano lady  and better looking tables other then that there really is no differents.The bathrooms are small when compared to the number of seats in the place so if you have to use the bathroom during the height of lunch time. you're better off walking the two blocks to boarders.The staff takes the orders quick but make sure you look in your bag before you walk away because they mess up alot.
95,3,3,"Like the Crispy Chicken fingers, sometimes in a salad. There is no more doorman.  There used to be 'table' service where someone would set a place for you. I can't remember the last time I had someone do that. Do love their iced coffee. But the piano is still there. And some evenings I will stop by to sip some cofffee and listen. But in the evening the upstairs is closed. A few homeless will meander in so hold your breath and watch your fries."
